date,politician,channel_type,mentions
2022-12-02,Притула Сергій,other,5
2022-12-02,Порошенко Петро,other,16
2022-12-02,Мураєв Євген,other,2
2022-12-02,Кличко Віталій,other,50
2022-12-02,Арестович Олексій,other,6
2022-12-02,Кузик Петро,other,5
2022-12-02,Умеров Рустем,other,1
2022-12-02,Прокопенко Денис,other,4
2022-12-02,Федоров Михайло,other,6
2022-12-02,Карась Євген,other,2
2022-12-02,Бутусов Юрій,other,2
2022-12-02,Терехов Ігор,other,22
2022-12-02,Железняк Ярослав,other,5
2022-12-02,Вілкул Олександр,other,12
2022-12-02,Залужний Валерій,other,5
2022-12-02,Маркус Валерій,other,1
2022-12-02,Свириденко Юлія,other,1
2022-12-02,Малюк Василь,other,3
2022-12-02,Разумков Дмитро,other,1
2022-12-02,Стефанчук Руслан,other,2
2022-12-02,Ляшко Олег,other,1
2022-12-02,Берлінська Марія,other,1
2022-12-02,Береза Борислав,other,1
2022-12-02,Портніков Віталій,other,3
2022-12-03,Арахамія Давид,other,34
2022-12-03,Подоляк Михайло,other,122
2022-12-03,Зеленський Володимир,other,196
2022-12-03,Ляшко Олег,other,16
2022-12-03,Кулеба Дмитро,other,19
2022-12-03,Залужний Валерій,other,11
2022-12-03,Усик Олександр,other,16
2022-12-03,Кличко Віталій,other,50
2022-12-03,Терехов Ігор,other,20
2022-12-03,Порошенко Петро,other,10
2022-12-03,Бутусов Юрій,other,2
2022-12-03,Маркус Валерій,other,3
2022-12-03,Тимошенко Юлія,other,4
2022-12-03,Гетманцев Данило,other,2
2022-12-03,Арестович Олексій,other,2
2022-12-03,Кім Віталій,other,1
2022-12-03,Железняк Ярослав,other,4
2022-12-03,Яценюк Арсеній,other,2
2022-12-03,Притула Сергій,other,8
2022-12-03,Малюк Василь,other,3
2022-12-03,Умеров Рустем,other,1
2022-12-03,Кривонос Сергій,other,1
2022-12-03,Буданов Кирило,other,1
2022-12-03,Кузик Петро,other,2
2022-12-03,Вілкул Олександр,other,4
2022-12-03,Стефанчук Руслан,other,1
2022-12-03,Портніков Віталій,other,3
2022-12-03,Бойко Юрій,other,1
2022-12-04,Зеленський Володимир,other,174
2022-12-04,Буданов Кирило,other,7
2022-12-04,Разумков Дмитро,other,23
2022-12-04,Кличко Віталій,other,24
2022-12-04,Усик Олександр,other,16
2022-12-04,Порошенко Петро,other,7
2022-12-04,Стерненко Сергій,other,15
2022-12-04,Арахамія Давид,other,15
2022-12-04,Берлінська Марія,other,1
2022-12-04,Зеленський Володимир,RU gov official,1
2022-12-04,Маркус Валерій,other,2
2022-12-04,Залужний Валерій,other,7
2022-12-04,Терехов Ігор,other,13
2022-12-04,Подоляк Михайло,other,17
2022-12-04,Арестович Олексій,other,3
2022-12-04,Притула Сергій,other,16
2022-12-04,Портніков Віталій,other,4
2022-12-04,Бутусов Юрій,other,2
2022-12-04,Малюк Василь,other,3
2022-12-04,Тимошенко Юлія,other,5
2022-12-04,Кулеба Дмитро,other,2
2022-12-04,Железняк Ярослав,other,1
2022-12-04,Ляшко Олег,other,2
2022-12-04,Свириденко Юлія,other,1
2022-12-04,Вілкул Олександр,other,4
2022-12-04,Безугла Мар'яна,other,1
2022-12-04,Мураєв Євген,other,1
2022-12-05,Зеленський Володимир,other,336
2022-12-05,Кличко Віталій,other,18
2022-12-05,Подоляк Михайло,other,53
2022-12-05,Арестович Олексій,other,20
2022-12-05,Кулеба Дмитро,other,120
2022-12-05,Тимошенко Юлія,other,59
2022-12-05,Вілкул Олександр,other,100
2022-12-05,Карась Євген,other,57
2022-12-05,Кім Віталій,other,38
2022-12-05,Усик Олександр,other,5
2022-12-05,Ляшко Олег,other,1
2022-12-05,Терехов Ігор,other,3
2022-12-05,Залужний Валерій,other,14
2022-12-05,Мураєв Євген,other,1
2022-12-05,Прокопенко Денис,other,1
2022-12-05,Чмут Тарас,other,2
2022-12-05,Арахамія Давид,other,1
2022-12-05,Стефанчук Руслан,other,5
2022-12-05,Порошенко Петро,other,9
2022-12-05,Бутусов Юрій,other,2
2022-12-05,Малюк Василь,other,6
2022-12-05,Свириденко Юлія,other,1
2022-12-05,Железняк Ярослав,other,1
2022-12-05,Буданов Кирило,other,3
2022-12-05,Притула Сергій,other,8
2022-12-05,Давидюк Микола,other,1
2022-12-05,Федоров Михайло,other,1
2022-12-05,Яценюк Арсеній,other,1
2022-12-05,Разумков Дмитро,other,1
2022-12-05,Берлінська Марія,other,1
2022-12-05,Портніков Віталій,other,3
2022-12-05,Стерненко Сергій,other,1
2022-12-06,Зеленський Володимир,other,267
2022-12-06,Ляшко Олег,other,17
2022-12-06,Буданов Кирило,other,132
2022-12-06,Арестович Олексій,other,28
2022-12-06,Вілкул Олександр,other,53
2022-12-06,Федоров Михайло,other,4
2022-12-06,Залужний Валерій,other,76
2022-12-06,Верещук Ірина,other,43
2022-12-06,Терехов Ігор,other,12
2022-12-06,Кличко Віталій,other,14
2022-12-06,Подоляк Михайло,other,14
2022-12-06,Мураєв Євген,other,1
2022-12-06,Кулеба Дмитро,other,47
2022-12-06,Портніков Віталій,other,4
2022-12-06,Тимошенко Юлія,other,9
2022-12-06,Усик Олександр,other,3
2022-12-06,Порошенко Петро,other,3
2022-12-06,Притула Сергій,other,6
2022-12-06,Яценюк Арсеній,other,1
