username,total_posts,total_views,political_posts,electoral_posts,military_posts,economy_posts,religion_posts,international_posts,political_views,electoral_views,military_views,economy_views,religion_views,international_views
nationalist_russian,43,288211,0,0,0,0,0,0,0,0,0,0,0,0
nationalprojectsru,207,735770,2,0,0,0,0,0,10330,0,0,0,0,0
nationconsunion,13,69690,0,0,0,0,0,0,0,0,0,0,0,0
nationkurs,50,269700,1,0,0,0,0,0,9090,0,0,0,0,0
native_melitopol,14,6939,0,0,0,0,0,0,0,0,0,0,0,0
natoptishh,17,59422,0,0,0,0,0,0,0,0,0,0,0,0
natpodolskaya,22,196540,0,0,0,0,0,0,0,0,0,0,0,0
natretyak,7,8570,0,0,0,0,0,0,0,0,0,0,0,0
natsionalKharkiv,22,441030,0,0,0,0,0,0,0,0,0,0,0,0
nau_belarus,22,13068,0,0,0,0,0,0,0,0,0,0,0,0
nauchan_news,16,40854,0,0,0,0,0,0,0,0,0,0,0,0
nauchnaya_iznanka,12,35370,0,0,0,0,0,0,0,0,0,0,0,0
nauhub,14,27749,0,0,0,0,0,0,0,0,0,0,0,0
naukapobezhdatZ,19,65634,1,0,0,0,0,0,3780,0,0,0,0,0
navalnylivechannel,18,121116,0,0,0,0,0,0,0,0,0,0,0,0
navbahor_tumani_axborot_xizmati,76,55480,0,0,0,0,0,0,0,0,0,0,0,0
navideovidno,138,1916167,4,0,0,0,0,0,58490,0,0,0,0,0
navimaga,49,723410,0,0,0,0,0,0,0,0,0,0,0,0
naviny97,4,7980,0,0,0,0,0,0,0,0,0,0,0,0
navodka_na,33,284122,2,0,0,0,0,0,1443,0,0,0,0,0
navoiuz_official,2,178,0,0,0,0,0,0,0,0,0,0,0,0
navoiy_kanaluz,2185,62751343,0,0,0,0,0,0,0,0,0,0,0,0
navosha,36,125390,0,0,0,0,0,0,0,0,0,0,0,0
navviliibnomzod,5,27600,0,0,0,0,0,0,0,0,0,0,0,0
nazaccent,2,1708,0,0,0,0,0,0,0,0,0,0,0,0
nazad90,60,426169,1,0,0,0,0,0,7400,0,0,0,0,0
nazaninka_usa,19,26961,0,0,0,0,1,0,0,0,0,0,878,0
nazarovykt,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nazenhovhannisyan,20,18966,1,0,0,0,0,0,1100,0,0,0,0,0
nazhyvo_kyiv,20,10830,0,0,0,0,0,0,0,0,0,0,0,0
nazional_power,3,180,0,0,0,0,0,0,0,0,0,0,0,0
nazmetova_kino,13,34260,0,0,0,0,0,0,0,0,0,0,0,0
nbondarenko_blog,43,585029,1,0,0,0,0,0,23100,0,0,0,0,0
nbsk22,5,188,0,0,0,0,0,0,0,0,0,0,0,0
nbu_official,20,110570,0,0,0,0,0,0,0,0,0,0,0,0
ncdcgov,54,269820,0,0,0,0,0,0,0,0,0,0,0,0
ncetransport,93,69892,0,0,0,0,0,0,0,0,0,0,0,0
ndktukmf,3,4480,0,0,0,0,0,0,0,0,0,0,0,0
ne4ay,24,173290,1,0,0,0,0,0,7520,0,0,0,0,0
neCT24,20,65510,0,0,0,0,0,0,0,0,0,0,0,0
ne_bigudi,53,1692580,2,0,0,0,0,0,79000,0,0,0,0,0
ne_caxar_live,4,1190,0,0,0,0,0,0,0,0,0,0,0,0
ne_janaliq,106,3019930,0,0,0,0,0,0,0,0,0,0,0,0
ne_o_rabote,7,306,0,0,0,0,0,0,0,0,0,0,0,0
ne_rekomenduu,10,6253,0,0,0,0,0,0,0,0,0,0,0,0
ne_tolerantno,42,111996,0,0,0,0,0,0,0,0,0,0,0,0
ne_vlados,5,1192,0,0,0,0,0,0,0,0,0,0,0,0
neaysin,6,11110,1,0,0,0,0,0,1510,0,0,0,0,0
nebaiduzhiprk,48,192534,0,0,0,0,0,0,0,0,0,0,0,0
nebogomaz,3,1336,0,0,0,0,0,0,0,0,0,0,0,0
nebozh_ua,16,16047,8,0,0,0,0,0,7645,0,0,0,0,0
nebrosaem48,2,5680,0,0,0,0,0,0,0,0,0,0,0,0
nebudetgg,235,54512700,1,0,0,0,0,0,267000,0,0,0,0,0
neccihotels,3,411,0,0,0,0,0,0,0,0,0,0,0,0
nechaev_017,9,18500,1,0,0,0,0,0,3770,0,0,0,0,0
nechaev_official,14,1928600,0,0,0,0,0,0,0,0,0,0,0,0
nechay,2,155,0,0,0,0,0,0,0,0,0,0,0,0
necodernotes,26,35440,0,0,0,0,0,0,0,0,0,0,0,0
necro_tv,285,1720590,2,0,0,0,1,0,14240,0,0,0,6910,0
nedaiebahar,7,4313,0,0,0,0,0,0,0,0,0,0,0,0
nedaleko,14,4859,0,0,0,0,0,0,0,0,0,0,0,0
nedalniy_vostok,241,2530623,8,0,0,0,0,0,87310,0,0,0,0,0
nedebri,334,1759169,5,0,0,0,0,0,25520,0,0,0,0,0
nedebri2,216,2431979,8,0,0,0,0,0,195100,0,0,0,0,0
nedohackers777,48,172430,0,0,0,0,0,0,0,0,0,0,0,0
nedovolnypups,31,97980,0,0,0,0,0,0,0,0,0,0,0,0
neduma,2,16640,0,0,0,0,0,0,0,0,0,0,0,0
nedvij_etagi,10,5276,0,0,0,0,0,0,0,0,0,0,0,0
nedvijimost_SPB_dolgikh_realty,24,4497,0,0,0,0,0,0,0,0,0,0,0,0
nedvirf,66,357307,5,0,0,0,0,0,22810,0,0,0,0,0
nedvizha,21,117850,1,0,0,0,0,0,5880,0,0,0,0,0
needleraw,20,40904,1,0,0,0,0,0,1480,0,0,0,0,0
neemaign,4,3589,0,0,0,0,0,0,0,0,0,0,0,0
neformat0,2,2216,0,0,0,0,0,0,0,0,0,0,0,0
neft_media,21,13052,0,0,0,0,0,0,0,0,0,0,0,0
neft_va_gaz_engineering,17,52730,0,0,0,0,0,0,0,0,0,0,0,0
neftegazchannel,21,15850,2,0,0,0,0,0,2610,0,0,0,0,0
neftegazterritory,29,48636,3,0,0,0,0,0,6260,0,0,0,0,0
neftegram,32,118155,4,0,0,0,0,0,22310,0,0,0,0,0
negemedia,19,17741,0,0,0,0,0,0,0,0,0,0,0,0
negin_ghohestan,7,3121,0,0,0,0,0,0,0,0,0,0,0,0
negin_news,103,749668,0,0,0,0,0,0,0,0,0,0,0,0
negr_7775,25,82973,0,0,0,0,0,0,0,0,0,0,0,0
nehabar,104,1031660,5,0,0,0,0,0,47600,0,0,0,0,0
nekatsuki,6,39370,0,0,0,0,0,0,0,0,0,0,0,0
nekogla1,53,1207060,0,0,0,0,0,0,0,0,0,0,0,0
nekolchak,6,4632,1,0,0,0,0,0,417,0,0,0,0,0
nekrasovc,1,4,0,0,0,0,0,0,0,0,0,0,0,0
nekrasovka_msk,14,46860,0,0,0,0,0,0,0,0,0,0,0,0
nelavrov,18,32590,0,0,0,0,1,0,0,0,0,0,1480,0
nelli_cosmos,7,7871,0,0,0,0,0,0,0,0,0,0,0,0
nemalahov,1328,53569362,1,0,0,0,0,0,19500,0,0,0,0,0
nemchinovkairomashkovo,4,30560,0,0,0,0,0,0,0,0,0,0,0,0
nemchinovoleh,17,754,0,0,0,0,0,0,0,0,0,0,0,0
nemeZ1da_ru,31,756100,0,0,0,0,0,0,0,0,0,0,0,0
nemeromska,11,10897,0,0,0,0,0,0,0,0,0,0,0,0
nemihail,25,67796,1,0,0,0,0,0,3260,0,0,0,0,0
nemishrada,3,9130,0,0,0,0,0,0,0,0,0,0,0,0
nemolchiuz,17,17011,2,0,0,0,0,0,752,0,0,0,0,0
nemorgenshtern,3337,303990600,20,0,0,2,0,0,1715900,0,0,154300,0,0
nemuraviev,1,23,0,0,0,0,0,0,0,0,0,0,0,0
nenavijykalal,2,47,0,0,0,0,0,0,0,0,0,0,0,0
neneboga,39,978434,0,0,0,0,0,0,0,0,0,0,0,0
nenovostiby,68,375952,0,0,0,0,0,0,0,0,0,0,0,0
neodagestan333,20,9516,0,0,0,0,0,0,0,0,0,0,0,0
neodia,49,757980,0,0,0,0,0,0,0,0,0,0,0,0
neoede,1,63,0,0,0,0,0,0,0,0,0,0,0,0
neohota,4,13300,0,0,0,0,0,0,0,0,0,0,0,0
neolginskie,20,70866,0,0,0,0,0,0,0,0,0,0,0,0
neomarazm,38,2678000,0,0,0,0,0,0,0,0,0,0,0,0
neopra_blin,537,30439070,2,0,0,0,0,0,95200,0,0,0,0,0
neperemen,3,3739,0,0,0,0,0,0,0,0,0,0,0,0
nepeta_youtube,31,1552490,0,0,0,0,0,0,0,0,0,0,0,0
nepinvest,57,213205,1,0,0,0,0,0,3590,0,0,0,0,0
nepisulki,105,738418,0,0,0,0,0,0,0,0,0,0,0,0
nepolitik,7,6336,0,0,0,0,0,0,0,0,0,0,0,0
neposlednielyudi,18,204440,0,0,0,0,0,0,0,0,0,0,0,0
neprimet,5,5261,0,0,0,0,0,0,0,0,0,0,0,0
neprosto_mari,4,13320,0,0,0,0,0,0,0,0,0,0,0,0
neruinfo,35,55311,0,0,0,0,0,0,0,0,0,0,0,0
nerukhomiua,6,7908,0,0,0,0,0,0,0,0,0,0,0,0
nerzhavey,17,89940,1,0,0,0,0,0,5560,0,0,0,0,0
nescit_occasum,9,2886,0,0,0,0,0,0,0,0,0,0,0,0
neshevchik,8,33720,2,0,0,0,0,0,6360,0,0,0,0,0
neshport,13,54181,0,0,0,0,0,0,0,0,0,0,0,0
neshulman,40,243337,1,0,0,0,0,0,807,0,0,0,0,0
neskuchnyj_russkij,26,11863,1,0,0,0,0,0,537,0,0,0,0,0
nesluhi,9,28270,0,0,0,0,0,0,0,0,0,0,0,0
nesteliza,21,22611,0,0,0,0,0,0,0,0,0,0,0,0
net_prinuzhdeniyu,52,14864,1,0,0,0,0,0,257,0,0,0,0,0
netall,14,46290,0,0,0,0,0,0,0,0,0,0,0,0
netaniahurus,19,80029,0,0,0,0,0,0,0,0,0,0,0,0
netip_stav,141,4922720,0,0,0,0,0,0,0,0,0,0,0,0
netipichka,33,61932,1,0,0,0,0,0,2090,0,0,0,0,0
netipichnaya_makhachkala_2,32,40064,1,0,0,0,0,0,1580,0,0,0,0,0
netochnonews,43,82516,0,0,0,0,0,0,0,0,0,0,0,0
netsna_channel,36,434306,1,0,0,0,0,0,16900,0,0,0,0,0
nettakogoslova,1,82,0,0,0,0,0,0,0,0,0,0,0,0
netukituk,32,452420,0,0,0,0,0,0,0,0,0,0,0,0
neuchiuchi,21,25077,2,0,0,0,0,0,2237,0,0,0,0,0
neuesausrussland,1396,36954440,54,0,0,6,2,0,1354100,0,0,149800,53400,0
neurevich,27,314850,4,0,0,0,0,0,38770,0,0,0,0,0
neuro_boss,1,4,0,0,0,0,0,0,0,0,0,0,0,0
nevadalolll,6,61,0,0,0,0,0,0,0,0,0,0,0,0
nevangano,20,9706,0,0,0,0,0,0,0,0,0,0,0,0
nevanilnoe_nebo,1,337,0,0,0,0,0,0,0,0,0,0,0,0
neverovsi,8,790,0,0,0,0,0,0,0,0,0,0,0,0
neveroyale,26,342890,0,0,0,0,0,0,0,0,0,0,0,0
neversleepblog,26,54989,0,0,0,0,0,0,0,0,0,0,0,0
nevinnomyssk0,2,397,0,0,0,0,0,0,0,0,0,0,0,0
nevlastny,114,701346,2,0,0,0,0,0,12750,0,0,0,0,0
nevminkult,45,221938,0,0,0,0,1,0,0,0,0,0,1470,0
nevolf,6,3798,0,0,0,0,0,0,0,0,0,0,0,0
nevrozzzov,34,15686,1,0,0,0,0,0,645,0,0,0,0,0
nevskydozor,40,26113,0,0,0,0,0,0,0,0,0,0,0,0
nevzorovtv,3109,1347687487,90,0,0,2,0,0,39086400,0,0,813000,0,0
newVeseloe,5,12911,0,0,0,0,0,0,0,0,0,0,0,0
new_bratsk,1,85,0,0,0,0,0,0,0,0,0,0,0,0
new_lugansk,1,0,0,0,0,0,0,0,0,0,0,0,0,0
new_militarycolumnist,6325,302852284,42,0,2,3,0,0,2026800,0,87500,165500,0,0
new_persona,89,8536,2,0,0,0,1,0,158,0,0,0,92,0
new_right_chanel,1,0,0,0,0,0,0,0,0,0,0,0,0,0
new_world_Z,14,323310,2,0,0,0,0,0,40700,0,0,0,0,0
newbelgorod,4,10560,0,0,0,0,0,0,0,0,0,0,0,0
newbrateevo,18,5997,0,0,0,0,0,0,0,0,0,0,0,0
newbur_true,227,805566,3,0,0,0,0,0,7600,0,0,0,0,0
newchnews,16,105469,0,0,0,0,0,0,0,0,0,0,0,0
newdom,3,10420,0,0,0,0,0,0,0,0,0,0,0,0
newenglandservice,3,9570,0,0,0,0,0,0,0,0,0,0,0,0
newgorodvrn,28,117875,0,0,0,0,0,0,0,0,0,0,0,0
newgrad_pavlino,43,122067,0,0,0,0,0,0,0,0,0,0,0,0
newgrodno,48,79716,0,0,0,0,0,0,0,0,0,0,0,0
newinmoscow,4,9160,0,0,0,0,0,0,0,0,0,0,0,0
newizvestya,33,68567,2,0,0,0,0,0,3830,0,0,0,0,0
newkal,4,2780,0,0,0,0,0,0,0,0,0,0,0,0
newkhakasiya,23,7969,0,0,0,0,0,0,0,0,0,0,0,0
newkobzar,12,315,0,0,0,0,0,0,0,0,0,0,0,0
newlanak,44,4437,0,0,0,0,0,0,0,0,0,0,0,0
newmitino,2,301,0,0,0,0,0,0,0,0,0,0,0,0
newohtaofficial,4,13290,0,0,0,0,0,0,0,0,0,0,0,0
newpress1,22,15990,0,0,0,0,0,0,0,0,0,0,0,0
news04868,27,39800,0,0,0,0,0,0,0,0,0,0,0,0
news10kanal,6,278,0,0,0,0,0,0,0,0,0,0,0,0
news1520,36,123008,1,0,0,0,0,0,9820,0,0,0,0,0
news161ru,65,1862876,1,0,0,0,0,0,39400,0,0,0,0,0
news203,5,2397,0,0,0,0,0,0,0,0,0,0,0,0
news24kg,14,26055,0,0,0,0,0,0,0,0,0,0,0,0
news24topic,23,5677,0,0,0,0,0,0,0,0,0,0,0,0
news59ru,28,188120,0,0,0,0,0,0,0,0,0,0,0,0
news63ru,13,51011,0,0,0,0,0,0,0,0,0,0,0,0
news69,9,17430,0,0,0,0,0,0,0,0,0,0,0,0
news76,6,8285,0,0,0,0,0,0,0,0,0,0,0,0
news_1kr,143,495174,1,0,0,0,0,0,3830,0,0,0,0,0
news_1line,2,114,0,0,0,0,0,0,0,0,0,0,0,0
news_1tv,180,1660255,1,0,0,0,0,0,14100,0,0,0,0,0
news_24krasnodar,1,10,0,0,0,0,0,0,0,0,0,0,0,0
news_72ru,147,2492027,1,0,0,0,0,0,18600,0,0,0,0,0
news_74ru,46,1379550,3,0,0,0,0,0,101800,0,0,0,0,0
news_93_ru,9,11229,0,0,0,0,0,0,0,0,0,0,0,0
news_KU,1,0,0,0,0,0,0,0,0,0,0,0,0,0
news_astrakhantoday,20,1781,0,0,0,0,0,0,0,0,0,0,0,0
news_aurora,62,215936,6,0,0,0,0,0,29090,0,0,0,0,0
news_info_24,6,1816,0,0,0,0,0,0,0,0,0,0,0,0
news_jkgrinada,1,2100,0,0,0,0,0,0,0,0,0,0,0,0
news_kms,31,13418,1,0,0,0,0,0,148,0,0,0,0,0
news_korea,24,24984,3,0,0,0,0,0,3168,0,0,0,0,0
news_kremlin,468,53742667,3,0,0,0,0,0,200300,0,0,0,0,0
news_lv,10,9688,0,0,0,0,0,0,0,0,0,0,0,0
news_molniya,6,304,0,0,0,0,0,0,0,0,0,0,0,0
news_mrg,19,159192,0,0,0,0,0,0,0,0,0,0,0,0
news_mukachevo_net,20,21873,0,0,0,0,0,0,0,0,0,0,0,0
news_mvddnr,5,2700,0,0,0,0,0,0,0,0,0,0,0,0
news_of_moscow,27,68658,0,0,0,0,0,0,0,0,0,0,0,0
news_oktyabrskiy,7,1717,0,0,0,0,0,0,0,0,0,0,0,0
news_pavlograd,90,654999,3,0,0,0,0,0,21980,0,0,0,0,0
news_pershotravensk,19,64613,0,0,0,0,0,0,0,0,0,0,0,0
news_rbk_rbc_pbk_novosti,71,14260,0,0,0,0,0,0,0,0,0,0,0,0
news_revolution,16,4881,0,0,0,0,0,0,0,0,0,0,0,0
news_sakhalin,57,85029,0,0,0,0,0,0,0,0,0,0,0,0
news_see,124,1032070,1,0,0,0,0,0,2600,0,0,0,0,0
news_semnanirib,40,14931,0,0,0,0,0,0,0,0,0,0,0,0
news_sirena,333,6521840,22,0,0,0,0,0,433780,0,0,0,0,0
news_spain,35,145117,2,0,0,1,0,0,10130,0,0,4680,0,0
news_stavropol26,27,48775,0,0,0,0,0,0,0,0,0,0,0,0
news_ternovka,19,49900,0,0,0,0,0,0,0,0,0,0,0,0
news_thailand,36,76923,2,0,0,0,0,0,4190,0,0,0,0,0
news_tomsk_ru,1,63,0,0,0,0,0,0,0,0,0,0,0,0
news_uznavay,42,915900,0,0,0,0,0,0,0,0,0,0,0,0
news_yakutska,11,681,0,0,0,0,0,0,0,0,0,0,0,0
newsalch,4,2210,0,0,0,0,0,0,0,0,0,0,0,0
newsamarm,23,15569,0,0,0,0,0,0,0,0,0,0,0,0
newsartema,14,15407,0,0,0,0,0,0,0,0,0,0,0,0
newsbash,17,2748,0,0,0,0,0,0,0,0,0,0,0,0
newsbryanskru,82,126396,0,0,0,0,0,0,0,0,0,0,0,0
newsby_info,2,0,0,0,0,0,0,0,0,0,0,0,0,0
newschebru,4,456,0,0,0,0,0,0,0,0,0,0,0,0
newscinar,1,48,0,0,0,0,0,0,0,0,0,0,0,0
newscritical,6,463,0,0,0,0,0,0,0,0,0,0,0,0
newsdonetskrf,19,26379,0,0,0,0,0,0,0,0,0,0,0,0
newsdvk,48,23676,0,0,0,0,0,0,0,0,0,0,0,0
newsetv,22,6420,0,0,0,0,0,0,0,0,0,0,0,0
newsfactor,1,0,0,0,0,0,0,0,0,0,0,0,0,0
newsfactory_pl,17,12746,0,0,0,0,0,0,0,0,0,0,0,0
newsfrol,14,1848,0,0,0,0,0,0,0,0,0,0,0,0
newsgelen,14,18326,0,0,0,0,0,0,0,0,0,0,0,0
newsgomel,2,304,0,0,0,0,0,0,0,0,0,0,0,0
newshamster,35,28801,1,0,0,0,0,0,512,0,0,0,0,0
newsholod,27,11711,0,0,0,0,0,0,0,0,0,0,0,0
newsibirsk01,180,466707,0,0,0,0,0,0,0,0,0,0,0,0
newsinvesting,20,273,0,0,0,0,0,0,0,0,0,0,0,0
newsislamist,21,26245,0,0,1,0,1,0,0,0,1280,0,2130,0
newsitwrld,44,330000,0,0,0,0,0,0,0,0,0,0,0,0
newsivanovo,78,116951,1,0,0,0,0,0,746,0,0,0,0,0
newsk12,28,3555,0,0,0,0,0,0,0,0,0,0,0,0
newskhv,81,963950,0,0,0,0,0,0,0,0,0,0,0,0
newskirov,2,187,0,0,0,0,0,0,0,0,0,0,0,0
newskompanion,1,313,0,0,0,0,0,0,0,0,0,0,0,0
newslampa,7,1957,0,0,0,0,0,0,0,0,0,0,0,0
newslipetskru,10,1352,0,0,0,0,0,0,0,0,0,0,0,0
newslivelverified,31,80768,0,0,0,0,0,0,0,0,0,0,0,0
newsmakerlive,18,25071,0,0,0,0,0,0,0,0,0,0,0,0
newsmisto,48,46576,0,0,0,0,0,0,0,0,0,0,0,0
newsmsk_mo,2,1118,0,0,0,0,0,0,0,0,0,0,0,0
newsnikolalkshnk,1,3360,0,0,0,0,0,0,0,0,0,0,0,0
newsnn,13,15059,0,0,0,0,0,0,0,0,0,0,0,0
newsnnt,17,44533,0,0,0,0,0,0,0,0,0,0,0,0
newsnurkz,424,3842568,5,0,0,0,0,0,46910,0,0,0,0,0
newsnyc,3,20,0,0,0,0,0,0,0,0,0,0,0,0
newsofehrmedia,19,1038,0,0,0,0,0,0,0,0,0,0,0,0
newsoldat,24,10354,0,0,0,0,0,0,0,0,0,0,0,0
newsomsk,22,15529,0,0,0,0,0,0,0,0,0,0,0,0
newsorel,55,138589,0,0,0,0,0,0,0,0,0,0,0,0
newsorelgrad,6,89,0,0,0,0,0,0,0,0,0,0,0,0
newspn,3717,94218936,38,0,1,5,1,0,953200,0,38600,130100,22600,0
newsprav_da,752,41515000,4,0,0,1,0,0,213000,0,0,58100,0,0
newsprim25,73,119681,3,0,0,0,0,0,4669,0,0,0,0,0
newsroom_irr,3815,12239390,0,0,0,0,0,0,0,0,0,0,0,0
newsruandua,60,3974,6,0,0,0,0,0,398,0,0,0,0,0
newsstarrussia,27,69526,0,0,0,0,0,0,0,0,0,0,0,0
newssyriana,37,13572,0,0,0,0,0,0,0,0,0,0,0,0
newstapa,23,20195,0,0,0,0,0,0,0,0,0,0,0,0
newstolotv,21,3612,0,0,0,0,0,0,0,0,0,0,0,0
newstula,591,2466541,3,0,0,2,0,0,12950,0,0,10410,0,0
newsv1,73,1798590,0,0,0,0,0,0,0,0,0,0,0,0
newsvladikavkaz,64,766645,0,0,0,0,0,0,0,0,0,0,0,0
newsvladimirru,73,75509,0,0,0,0,0,0,0,0,0,0,0,0
newsvlru,119,2222450,0,0,0,0,0,0,0,0,0,0,0,0
newsvmarkse,1,42,0,0,0,0,0,0,0,0,0,0,0,0
newsvoicepublic,7,1846,0,0,0,0,0,0,0,0,0,0,0,0
newsvorkuta,4,1680,0,0,0,0,0,0,0,0,0,0,0,0
newteam_a,13,28824,0,0,0,0,0,0,0,0,0,0,0,0
newtemplars,39,46765,0,0,0,0,0,0,0,0,0,0,0,0
newtroick,6,135,0,0,0,0,0,0,0,0,0,0,0,0
newvzglyad,44,62777,0,0,0,0,0,0,0,0,0,0,0,0
newyorkercom,21,6537,0,0,0,0,0,0,0,0,0,0,0,0
nexta_live,12437,2456450470,307,0,6,55,8,0,59372170,0,1245200,11072500,1625000,0
nexta_tv,382,32121310,15,0,0,0,0,0,924600,0,0,0,0,0
neyourmi,35,86046,0,0,0,0,0,0,0,0,0,0,0,0
nezabudochka_av,12,24218,0,0,0,0,0,0,0,0,0,0,0,0
nezabudochka_dop,28,162509,2,0,0,0,0,0,12550,0,0,0,0,0
nezagooglish,3,3331,0,0,0,0,0,0,0,0,0,0,0,0
nezhurka,21,50257,0,0,0,0,0,0,0,0,0,0,0,0
nfedermesser,17,119370,1,0,0,0,0,0,3400,0,0,0,0,0
nfedkoo,5,356900,0,0,0,0,0,0,0,0,0,0,0,0
ng_ru,68,18093,0,0,0,0,0,0,0,0,0,0,0,0
ngachannel,4,1116,0,0,0,0,0,0,0,0,0,0,0,0
ngmkofficial,9,52650,0,0,0,0,0,0,0,0,0,0,0,0
ngostella,3,13000,0,0,0,0,0,0,0,0,0,0,0,0
ngrishinrus,37,155640,0,0,0,0,0,0,0,0,0,0,0,0
ngs24_krsk,62,715252,0,0,0,0,0,0,0,0,0,0,0,0
ngs55news,41,61891,1,0,0,0,0,0,2700,0,0,0,0,0
ngs_news,80,1134935,0,0,0,0,0,0,0,0,0,0,0,0
ngu_war_for_peace,8,3280,0,0,0,0,0,0,0,0,0,0,0,0
ngvertical,37,29107,0,0,0,0,0,0,0,0,0,0,0,0
nhk_24,44,61547,0,0,0,0,0,0,0,0,0,0,0,0
nhk_love,126,393617,1,0,0,1,0,0,3900,0,0,3800,0,0
nhkadm,17,12854,0,0,0,0,0,0,0,0,0,0,0,0
nia_baikal,4,311,0,0,0,0,0,0,0,0,0,0,0,0
niakavkaz,3,5,0,0,0,0,0,0,0,0,0,0,0,0
nic_and_mike,36,1884300,2,0,0,0,0,0,173700,0,0,0,0,0
niceandeasyme,2,716,1,0,0,0,0,0,599,0,0,0,0,0
nicetomatchyou,9,8468,0,0,0,0,0,0,0,0,0,0,0,0
nicevolunteer,19,15198,0,0,0,0,0,0,0,0,0,0,0,0
nickbondarev,10,16802,0,0,0,0,0,0,0,0,0,0,0,0
nickjfuentes,39,1155900,0,0,0,0,0,0,0,0,0,0,0,0
nickmon1112,2,58,0,0,0,0,0,0,0,0,0,0,0,0
nickvaluev,46,42886,2,0,0,0,0,0,2082,0,0,0,0,0
nicolai_khalezin,36,79858,2,0,0,0,0,0,4330,0,0,0,0,0
nicolaporroufficiale,30,56780,0,0,0,0,0,0,0,0,0,0,0,0
niemandswasser,35,149580,0,0,0,0,1,0,0,0,0,0,2540,0
nieshteman,20,12225,0,0,0,0,0,0,0,0,0,0,0,0
nieundwieder,19,97240,3,0,0,0,0,0,11890,0,0,0,0,0
nigay_karina,10,3749,0,0,0,0,0,0,0,0,0,0,0,0
night2day_spb,8,6971,0,0,0,0,0,0,0,0,0,0,0,0
nightguber,67,916840,2,0,0,0,0,0,25800,0,0,0,0,0
nightingalechannel,1172,687278,0,0,0,0,0,0,0,0,0,0,0,0
nightstalkerkyiv,30,93551,1,0,0,0,0,0,1530,0,0,0,0,0
nigoh_01,28,299184,1,0,0,0,0,0,7600,0,0,0,0,0
nika_viper_zlo,18,360160,1,0,0,0,0,0,12600,0,0,0,0,0
nikabelonika,94,3667200,2,0,0,0,0,0,191100,0,0,0,0,0
nikas_official,14,5009,0,0,0,0,0,0,0,0,0,0,0,0
nikbursak07071975,17,3663,0,0,0,0,0,0,0,0,0,0,0,0
nikcenter_org,2,364,0,0,0,0,0,0,0,0,0,0,0,0
niketasfm,29,190840,1,0,0,0,0,0,3290,0,0,0,0,0
nikita_chaplin,7,1827,0,0,0,0,0,0,0,0,0,0,0,0
nikita_katsalapov,20,53312,0,0,0,0,0,0,0,0,0,0,0,0
nikita_mikhalkov,67,152704,2,0,0,0,0,0,4047,0,0,0,0,0
nikitafinito,6,717400,0,0,0,0,0,0,0,0,0,0,0,0
nikitamartines,7,42750,0,0,0,0,0,0,0,0,0,0,0,0
nikitanagornyy,34,293090,0,0,0,0,0,0,0,0,0,0,0,0
nikitina_mg,2,116700,0,0,0,0,0,0,0,0,0,0,0,0
nikitina_stories,27,354559,0,0,0,0,0,0,0,0,0,0,0,0
nikitonsky_pub,48,517370,2,0,0,0,0,0,30200,0,0,0,0,0
nikol_adm27,13,5342,0,0,0,0,0,0,0,0,0,0,0,0
nikolaevka_online,5,11575,0,0,0,0,0,0,0,0,0,0,0,0
nikolaevnovosty,12,2353,0,0,0,0,0,0,0,0,0,0,0,0
nikolaevsherlock,2,14260,0,0,0,0,0,0,0,0,0,0,0,0
nikolaevtsy_news,5,10520,0,0,0,0,0,0,0,0,0,0,0,0
nikolaisapsan,13,1034,0,0,0,0,0,0,0,0,0,0,0,0
nikolay_levashov,27,103798,2,0,0,0,0,0,9190,0,0,0,0,0
nikomunenuzhnykolya,15,77110,1,0,0,0,0,0,6540,0,0,0,0,0
nikopol_informator_ua,20,30453,0,0,0,0,0,0,0,0,0,0,0,0
nikopol_news,17,19841,0,0,0,0,0,0,0,0,0,0,0,0
nikopoldpua,16,26714,0,0,0,0,0,0,0,0,0,0,0,0
nikpnik,3,4000,0,0,0,0,0,0,0,0,0,0,0,0
nikulino,17,3931,0,0,0,0,0,0,0,0,0,0,0,0
nikvesti,61,411740,0,0,0,0,0,0,0,0,0,0,0,0
nikysarang,9,21770,0,0,0,0,0,0,0,0,0,0,0,0
nilettoofficial,50,1114880,0,0,0,0,0,0,0,0,0,0,0,0
nilkooh_ir,34,20022,0,0,0,0,0,0,0,0,0,0,0,0
nilov_official,1,89,0,0,0,0,0,0,0,0,0,0,0,0
nimkat_khabar,7,4999,0,0,0,0,0,0,0,0,0,0,0,0
nina_belyaeva,14,5636,0,0,0,0,1,0,0,0,0,0,272,0
ninazvereva,20,31562,0,0,0,0,0,0,0,0,0,0,0,0
nino24ru,8,799,0,0,0,0,0,0,0,0,0,0,0,0
ninui,4,10,0,0,0,0,0,0,0,0,0,0,0,0
nirogah_news,7,4767,0,0,0,0,0,0,0,0,0,0,0,0
nishiyhaip,1,0,0,0,0,0,0,0,0,0,0,0,0,0
niss_gov_ua,1,472,0,0,0,0,0,0,0,0,0,0,0,0
niuyueshibao_rss,26,35094,0,0,0,0,0,0,0,0,0,0,0,0
nix_xyi,29,579940,0,0,0,0,0,0,0,0,0,0,0,0
nixel2007_thoughts,4,7430,0,0,0,0,0,0,0,0,0,0,0,0
